Date,Open,High,Low,Close,Volume,Year,Returns,MA_7,MA_30,MA_90,MA_200,Month,MonthName,Volatility_20,Volatility_60,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_7,Close_Lag_14,Close_Lag_21,Close_Lag_30,Price_Change_1d,Price_Change_7d,Price_Change_30d,Pct_Change_1d,Pct_Change_7d,Pct_Change_30d,Rolling_Mean_7,Rolling_Std_7,Rolling_Min_7,Rolling_Max_7,Rolling_Mean_14,Rolling_Std_14,Rolling_Min_14,Rolling_Max_14,Rolling_Mean_30,Rolling_Std_30,Rolling_Min_30,Rolling_Max_30,Rolling_Mean_60,Rolling_Std_60,Rolling_Min_60,Rolling_Max_60,Momentum_7,Momentum_14,Momentum_30,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,DayOfWeek,DayOfMonth,WeekOfYear,Quarter
2020-04-07,15.46500015258789,15.600000381469727,15.42199993133545,15.42199993133545,5,2020,2.0581025017810006,14.523285593305316,15.099633375803629,16.76691117816501,16.915120129585265,4,April,8046.201237455941,5148.930680962323,15.111000061035156,14.435999870300293,14.595999717712402,14.097999572753906,14.498000144958496,11.734999656677246,17.000999450683594,18.183000564575195,0.31099987030029297,0.9239997863769531,-2.761000633239746,2.0581025017810006,6.373291330792696,-15.184516017773387,14.523285593305316,0.563542046350182,13.925999641418457,15.42199993133545,14.109857150486537,0.9612396111526345,12.097000122070312,15.42199993133545,15.099633375803629,1.821133102128467,11.734999656677246,17.826000213623047,16.485466718673706,1.9071999202169263,11.734999656677246,18.868000030517578,0.9239997863769531,3.687000274658203,-2.761000633239746,81.36805312147058,14.55722997835027,14.932959737406094,-0.3757297590558242,-0.6735322806408615,14.083000040054321,1.3083942064252303,16.69978845290478,11.46621162720386,0.3716237173056724,1,7,15,2
2020-04-08,15.15999984741211,15.15999984741211,15.147000312805176,15.147000312805176,8,2020,-1.7831644388190626,14.676571301051549,15.010333379109701,16.747300063239205,16.914015130996702,4,April,8059.091636074655,5158.504407113965,15.42199993133545,15.111000061035156,14.435999870300293,13.925999641418457,14.074000358581543,12.097000122070312,16.9060001373291,17.826000213623047,-0.27499961853027344,1.0729999542236328,-2.678999900817871,-1.7831644388190626,7.623986975169972,-15.02860915916806,14.676571301051549,0.5668869816539664,13.925999641418457,15.42199993133545,14.327714306967598,0.8024658547307809,12.348999977111816,15.42199993133545,15.010333379109701,1.7470090727163785,11.734999656677246,17.658000946044922,16.439150047302245,1.9053667338290612,11.734999656677246,18.868000030517578,1.0729999542236328,3.0500001907348633,-2.678999900817871,76.3385251775869,14.647963875958718,14.948814594843062,-0.30085071888434456,-0.5989959682895581,14.003900051116943,1.1816949631249252,16.367289977366795,11.640510124867093,0.33753310401002873,2,8,15,2
2020-04-09,15.140000343322754,15.994999885559082,15.140000343322754,15.994999885559082,15,2020,5.598465407286035,14.947571345738002,14.954900010426838,16.736477841271295,16.917535128593446,4,April,8162.311272320434,5288.244372543184,15.147000312805176,15.42199993133545,15.111000061035156,14.595999717712402,14.097999572753906,12.348999977111816,16.729000091552734,17.658000946044922,0.8479995727539062,1.8970003128051758,-1.6630010604858398,5.598465407286035,13.455811961232843,-9.417833114672714,14.947571345738002,0.685272040620036,13.925999641418457,15.994999885559082,14.58814287185669,0.6953901562196713,13.225000381469727,15.994999885559082,14.954900010426838,1.685397928429341,11.734999656677246,17.341999053955078,16.41116671562195,1.8992431700036745,11.734999656677246,18.868000030517578,1.8970003128051758,3.6459999084472656,-1.6630010604858398,78.5468304131714,14.855200185128004,15.026309801562768,-0.17110961643476408,-0.5134186979185994,14.005600023269654,1.1846792935389692,16.37495861034759,11.636241436191716,0.3383444598076995,3,9,15,2
2020-04-13,15.479000091552734,15.479000091552734,15.479000091552734,15.479000091552734,0,2020,-3.2260068627584793,15.169428552900042,14.92463337580363,16.72140005959405,16.918515129089357,4,April,7465.071098645019,5316.5969715962865,15.994999885559082,15.147000312805176,15.42199993133545,14.435999870300293,13.925999641418457,13.225000381469727,15.961000442504883,16.386999130249023,-0.5159997940063477,1.5530004501342773,-0.9079990386962891,-3.2260068627584793,11.151805903508505,-5.540972032031166,15.169428552900042,0.5341426214281794,14.435999870300293,15.994999885559082,14.749142851148333,0.6113636920796909,13.925999641418457,15.994999885559082,14.92463337580363,1.6668441176973114,11.734999656677246,17.341999053955078,16.370433378219605,1.8924654081572028,11.734999656677246,18.868000030517578,1.5530004501342773,2.253999710083008,-0.9079990386962891,68.70229647922142,14.951169401501039,15.059842415636098,-0.10867301413505892,-0.43246956116189134,14.056750011444091,1.2264960025920795,16.509742016628252,11.603758006259932,0.3490126811940304,0,13,16,2
2020-04-14,16.010000228881836,16.07200050354004,16.010000228881836,16.07200050354004,4,2020,3.8309994733504826,15.380285808018275,14.90440003077189,16.709700065188937,16.922850131988525,4,April,6020.0990601958765,5379.943532614399,15.479000091552734,15.994999885559082,15.147000312805176,15.111000061035156,14.595999717712402,14.229000091552734,14.456000328063965,16.679000854492188,0.5930004119873047,1.4760007858276367,-0.6070003509521484,3.8309994733504826,10.112365129991696,-3.6393088305925914,15.380285808018275,0.5607197848840489,14.435999870300293,16.07200050354004,14.880785737718854,0.6847648847406137,13.925999641418457,16.07200050354004,14.90440003077189,1.6483960280805112,11.734999656677246,17.341999053955078,16.34038338661194,1.8824580724833289,11.734999656677246,18.868000030517578,1.4760007858276367,1.8430004119873047,-0.6070003509521484,66.41140795332413,15.123604955660884,15.134817088814167,-0.011212133153282622,-0.34821807556016965,14.221750020980835,1.2659032377154387,16.75355649641171,11.689943545549959,0.35604710695881925,1,14,16,2
2020-04-15,16.0049991607666,16.0049991607666,15.446999549865723,15.446999549865723,2,2020,-3.888756434126872,15.52471433367048,14.848333358764648,16.694700050354005,16.923820128440855,4,April,6162.597870595563,5431.501909282416,16.07200050354004,15.479000091552734,15.994999885559082,15.42199993133545,14.435999870300293,14.836999893188477,12.772000312805176,17.128999710083008,-0.6250009536743164,1.0109996795654297,-1.6820001602172852,-3.888756434126872,7.003322864011641,-9.819605281604238,15.52471433367048,0.37709363580490385,15.111000061035156,16.07200050354004,14.92435714176723,0.7009795703834119,13.925999641418457,16.07200050354004,14.848333358764648,1.5979549522154575,11.734999656677246,17.341999053955078,16.297616704305014,1.8729384266387916,11.734999656677246,18.868000030517578,1.0109996795654297,0.6099996566772461,-1.6820001602172852,55.415480852935836,15.173357970153937,15.157941715558726,0.015416254595210788,-0.27549120952909356,14.370650005340575,1.2233127654821592,16.817275536304894,11.924024474376257,0.3405031129496686,2,15,16,2
2020-04-16,15.564000129699707,15.564000129699707,15.564000129699707,15.564000129699707,0,2020,0.7574324026895063,15.589428629193987,14.794233353932698,16.679388946957058,16.926110129356385,4,April,5580.571572101998,5428.547154702692,15.446999549865723,16.07200050354004,15.479000091552734,15.147000312805176,15.111000061035156,14.640000343322754,12.468999862670898,17.187000274658203,0.11700057983398438,0.4530000686645508,-1.623000144958496,0.7574324026895063,2.9978166027055053,-9.443184494222468,15.589428629193987,0.3302186031149474,15.147000312805176,16.07200050354004,14.99035712650844,0.7154955811625949,13.925999641418457,16.07200050354004,14.794233353932698,1.54256115418737,11.734999656677246,17.341999053955078,16.261166715621947,1.8654401871553457,11.734999656677246,18.868000030517578,0.4530000686645508,0.9239997863769531,-1.623000144958496,58.3213236559668,15.23345676393021,15.188020116606207,0.04543664732400288,-0.2113056381584743,14.562100028991699,1.0803936380446302,16.72288730508096,12.401312752902438,0.2967686352637803,3,16,16,2
2020-04-17,15.237000465393066,15.237000465393066,15.237000465393066,15.237000465393066,0,2020,-2.1010001386639,15.563000134059362,14.724066734313965,16.665566719902888,16.926525130271912,4,April,5685.3452240150855,5442.731215668324,15.564000129699707,15.446999549865723,16.07200050354004,15.994999885559082,15.42199993133545,14.498000144958496,11.734999656677246,17.341999053955078,-0.3269996643066406,-0.1849994659423828,-2.1049985885620117,-2.1010001386639,-1.1995815508109797,-12.138154211708008,15.563000134059362,0.35250294073171384,15.147000312805176,16.07200050354004,15.043142863682338,0.703537758500719,13.925999641418457,16.07200050354004,14.724066734313965,1.4687853829674586,11.734999656677246,17.214000701904297,16.218933391571046,1.8593531745631389,11.734999656677246,18.868000030517578,-0.1849994659423828,0.7390003204345703,-2.1049985885620117,56.44065176339167,15.234001948770649,15.19164829059042,0.04235365818022885,-0.16057377889073368,14.719100046157838,0.9194835732932501,16.55806719274434,12.880132899571338,0.24987494355220863,4,17,16,2
2020-04-20,15.555999755859375,15.555999755859375,15.555999755859375,15.555999755859375,0,2020,2.0935832560406764,15.621428625924247,14.668800036112467,16.654722277323405,16.928045129776002,4,April,5685.556232732097,5462.830278264333,15.237000465393066,15.564000129699707,15.446999549865723,15.479000091552734,15.147000312805176,14.074000358581543,12.097000122070312,17.214000701904297,0.3189992904663086,0.4089994430541992,-1.6580009460449219,2.0935832560406764,2.70020092828831,-9.631700234922757,15.621428625924247,0.3023920944533317,15.237000465393066,16.07200050354004,15.148999963487897,0.6564153673154068,13.925999641418457,16.07200050354004,14.668800036112467,1.4015175726483518,11.734999656677246,17.000999450683594,16.181983375549315,1.8499514284488106,11.734999656677246,18.868000030517578,0.4089994430541992,1.481999397277832,-1.6580009460449219,63.15695717557923,15.283540072938145,15.21863728801775,0.06490278492039536,-0.11547846612850787,14.879450035095214,0.7480618887051234,16.37557381250546,13.383326257684967,0.20109933819884943,0,20,17,2
2020-04-21,15.430000305175781,15.430000305175781,14.817999839782715,14.817999839782715,3,2020,-4.744149702102451,15.453285762241908,14.596033382415772,16.634966712527806,16.92754512786865,4,April,5616.130918184639,5529.748374459572,15.555999755859375,15.237000465393066,15.564000129699707,16.07200050354004,15.994999885559082,14.097999572753906,12.348999977111816,17.000999450683594,-0.7379999160766602,-1.1770000457763672,-2.182999610900879,-4.744149702102451,-7.358549885573984,-12.84041927789782,15.453285762241908,0.37786330042574817,14.817999839782715,16.07200050354004,15.200428553989955,0.5928669204348692,13.925999641418457,16.07200050354004,14.596033382415772,1.331159082467096,11.734999656677246,16.9060001373291,16.12800005276998,1.8415487758702105,11.734999656677246,18.868000030517578,-1.1770000457763672,0.7200002670288086,-2.182999610900879,55.672867152981475,15.21191849860654,15.18896044000034,0.022958058606199927,-0.08779116118156632,14.959100008010864,0.6395732666042406,16.238246541219347,13.679953474802383,0.17101918330962104,1,21,17,2
2020-04-22,15.277000427246094,15.277000427246094,15.277000427246094,15.277000427246094,1,2020,3.0975880174534343,15.42442866734096,14.54173339207967,16.618666723039414,16.929070129394532,4,April,5077.927899373959,5572.574080222757,14.817999839782715,15.555999755859375,15.237000465393066,15.446999549865723,15.479000091552734,13.925999641418457,13.225000381469727,16.9060001373291,0.4590005874633789,-0.20199966430664062,-1.6289997100830078,3.0975880174534343,-1.3049916862322153,-9.635630526738925,15.42442866734096,0.3832471378392052,14.817999839782715,16.07200050354004,15.296928610120501,0.4658084747063956,14.435999870300293,16.07200050354004,14.54173339207967,1.2652772031160449,11.734999656677246,16.729000091552734,16.082616726557415,1.8281371899107914,11.734999656677246,18.868000030517578,-0.20199966430664062,1.3510007858276367,-1.6289997100830078,60.18393419029346,15.221931103012626,15.195481920537063,0.02644918247556305,-0.06494309245014045,15.011500024795533,0.6192153293143041,16.24993068342414,13.773069366166924,0.16499758939253323,2,22,17,2
2020-04-23,15.430000305175781,15.664999961853027,15.347999572753906,15.347999572753906,21,2020,0.4647453264528867,15.32099996294294,14.495700041453043,16.602033392588297,16.930470128059387,4,April,4868.734732267903,5536.201858872747,15.277000427246094,14.817999839782715,15.555999755859375,15.564000129699707,16.07200050354004,14.595999717712402,14.229000091552734,16.729000091552734,0.0709991455078125,-0.7240009307861328,-1.3810005187988281,0.4647453264528867,-4.504734370974317,-8.255128885414742,15.32099996294294,0.25589055511377784,14.817999839782715,15.564000129699707,15.350642885480609,0.4198554476644035,14.435999870300293,16.07200050354004,14.495700041453043,1.20672287878637,11.734999656677246,16.07200050354004,16.048383378982543,1.8222337903309442,11.734999656677246,18.868000030517578,-0.7240009307861328,0.7519998550415039,-1.3810005187988281,56.23135502529039,15.241326252203592,15.206779524404975,0.03454672779861667,-0.045045128400389024,15.037050008773804,0.6221715144014005,16.281393037576606,13.792706979971003,0.16550360982729373,3,23,17,2
2020-04-24,15.253999710083008,15.253999710083008,15.253999710083008,15.253999710083008,10,2020,-0.6124567714855145,15.293428557259697,14.472133350372314,16.583611159854463,16.931005125045775,4,April,4845.2593571630605,5536.612052512219,15.347999572753906,15.277000427246094,14.817999839782715,15.237000465393066,15.446999549865723,14.435999870300293,14.836999893188477,15.961000442504883,-0.09399986267089844,-0.19299983978271484,-0.707000732421875,-0.6124567714855145,-1.2494325461697375,-4.429551486879857,15.293428557259697,0.25039026814080795,14.817999839782715,15.564000129699707,15.409071445465088,0.33010432681454105,14.817999839782715,16.07200050354004,14.472133350372314,1.183805589433913,11.734999656677246,16.07200050354004,16.01210004488627,1.8158998878486072,11.734999656677246,18.868000030517578,-0.19299983978271484,0.8179998397827148,-0.707000732421875,56.853216437907854,15.24327601495427,15.21027731593668,0.03299869901758967,-0.029436362916793288,15.067749977111816,0.6166727123191612,16.30109540175014,13.834404552473494,0.1637066485058216,4,24,17,2
2020-04-27,15.201000213623047,15.201000213623047,15.201000213623047,15.201000213623047,0,2020,-0.3474465547873784,15.241571426391602,14.496966679890951,16.56341117223104,16.931675124168397,4,April,4829.49101688553,5497.617766702095,15.253999710083008,15.347999572753906,15.277000427246094,15.555999755859375,15.564000129699707,15.111000061035156,14.640000343322754,14.456000328063965,-0.05299949645996094,-0.36299991607666016,0.744999885559082,-0.3474465547873784,-2.3323047613188597,5.153568543525733,15.241571426391602,0.2208625541746906,14.817999839782715,15.555999755859375,15.415500027792794,0.32468490991868004,14.817999839782715,16.07200050354004,14.496966679890951,1.1912462372623716,11.734999656677246,16.07200050354004,15.966250054041545,1.8007559187780966,11.734999656677246,18.868000030517578,-0.36299991607666016,0.09000015258789062,0.744999885559082,50.84175246348083,15.236772045518698,15.209590123172708,0.027181922345990372,-0.018112705864236557,15.102899980545043,0.6023572007113197,16.30761438196768,13.898185579122403,0.15953418257083135,0,27,18,2
2020-04-28,15.010000228881836,15.161999702453613,14.994999885559082,15.161999702453613,28284,2020,-0.2565654274149787,15.230857031685966,14.576633326212566,16.543233384026422,16.931680121421813,4,April,4685.343322932889,5497.196786162277,15.201000213623047,15.253999710083008,15.347999572753906,14.817999839782715,15.237000465393066,15.42199993133545,14.498000144958496,12.772000312805176,-0.039000511169433594,-0.07500076293945312,2.3899993896484375,-0.2565654274149787,-0.49222787063502027,18.71280403314921,15.230857031685966,0.22293077580572854,14.817999839782715,15.555999755859375,15.396928582872663,0.3316457059698189,14.817999839782715,16.07200050354004,14.576633326212566,1.1511511038566145,11.734999656677246,16.07200050354004,15.9194167137146,1.7841713380541742,11.734999656677246,18.868000030517578,-0.07500076293945312,-0.26000022888183594,2.3899993896484375,47.43791624580818,15.22526860812407,15.206064906823146,0.01920370130092408,-0.01064942443120443,15.157299947738647,0.5515299755258072,16.260359898790263,14.054239996687032,0.14554834368322747,1,28,18,2
2020-04-29,15.21500015258789,15.470000267028809,15.125,15.15999984741211,5434,2020,-0.01318991611100051,15.1742856161935,14.666333325703938,16.52331116994222,16.93103012084961,4,April,4687.063698508785,5486.888843980199,15.161999702453613,15.201000213623047,15.253999710083008,15.277000427246094,15.555999755859375,15.147000312805176,14.074000358581543,12.468999862670898,-0.0019998550415039062,-0.3959999084472656,2.690999984741211,-0.01318991611100051,-2.5456410045140765,21.58152229031134,15.1742856161935,0.1708261586782613,14.817999839782715,15.347999572753906,15.397857121058873,0.330909513624144,14.817999839782715,16.07200050354004,14.666333325703938,1.0841512179414192,11.734999656677246,16.07200050354004,15.87808338801066,1.7723228894889598,11.734999656677246,18.868000030517578,-0.3959999084472656,0.012999534606933594,2.690999984741211,50.135383624014324,15.21522726032223,15.202652680200107,0.012574580122123535,-0.006004623520538837,15.210399961471557,0.49209641438779356,16.194592790247146,14.22620713269597,0.1294105127108532,2,29,18,2
2020-04-30,15.399999618530273,15.774999618530273,14.795000076293945,14.89799976348877,1859,2020,-1.7282327609525971,15.185714176722936,14.771766662597656,16.49931116104126,16.927520117759705,4,April,4713.827181572626,5495.224240650102,15.15999984741211,15.161999702453613,15.201000213623047,15.347999572753906,14.817999839782715,15.994999885559082,14.097999572753906,11.734999656677246,-0.26200008392333984,0.07999992370605469,3.1630001068115234,-1.7282327609525971,0.539883415920106,26.953559432034304,15.185714176722936,0.14350928709456603,14.89799976348877,15.347999572753906,15.319499969482422,0.3077004628091157,14.817999839782715,16.07200050354004,14.771766662597656,0.9324346818377505,12.097000122070312,16.07200050354004,15.83425005276998,1.7633252238671067,11.734999656677246,18.868000030517578,0.07999992370605469,-1.0970001220703125,3.1630001068115234,36.986950387216645,15.166423030040159,15.180085797480746,-0.013662767440587587,-0.007536252304548587,15.258999967575074,0.397471563345304,16.05394309426568,14.464056840884465,0.10419334535419596,3,30,18,2
2020-05-01,15.005000114440918,15.045000076293945,14.854999542236328,14.86299991607666,102,2020,-0.2349298427154256,15.126571246555873,14.8639666557312,16.474144490559897,16.92237011909485,5,May,4415.496783069451,5494.444549037517,14.89799976348877,15.15999984741211,15.161999702453613,15.253999710083008,15.277000427246094,15.479000091552734,13.925999641418457,12.097000122070312,-0.034999847412109375,-0.4140005111694336,2.7659997940063477,-0.2349298427154256,-2.709959413440055,22.86517124985337,15.126571246555873,0.18022930027375858,14.86299991607666,15.347999572753906,15.275499956948417,0.3266004930687156,14.817999839782715,16.07200050354004,14.8639666557312,0.7837249900122896,12.348999977111816,16.07200050354004,15.789150047302247,1.7527777607412987,11.734999656677246,18.868000030517578,-0.4140005111694336,-0.6160001754760742,2.7659997940063477,41.75147105659906,15.119742550968851,15.156597954413778,-0.03685540344492644,-0.013400082532624157,15.272349977493286,0.378040062195271,16.028430101883828,14.516269853102745,0.09901293848095011,4,1,18,2
2020-05-04,15.024999618530273,15.09000015258789,14.694999694824219,14.722000122070312,1228,2020,-0.9486630882224123,15.037142753601074,14.94306666056315,16.44435560438368,16.915380115509034,5,May,4410.382919249896,5487.794299595558,14.86299991607666,14.89799976348877,15.15999984741211,15.201000213623047,15.347999572753906,16.07200050354004,14.595999717712402,12.348999977111816,-0.14099979400634766,-0.6259994506835938,2.373000144958496,-0.9486630882224123,-4.0787038578948165,19.21613207026254,15.037142753601074,0.20557265857537574,14.722000122070312,15.253999710083008,15.179071358272008,0.2672441649988629,14.722000122070312,15.564000129699707,14.94306666056315,0.6247734408210154,13.225000381469727,16.07200050354004,15.738033390045166,1.7381277623407638,11.734999656677246,18.868000030517578,-0.6259994506835938,-1.3500003814697266,2.373000144958496,29.433264001608634,15.058551408061383,15.124405522388336,-0.0658541143269531,-0.023890888891489943,15.286649990081788,0.3490351466414387,15.984720283364664,14.588579696798911,0.09133070930986126,0,4,19,2
2020-05-05,14.779999732971191,15.109999656677246,14.710000038146973,15.057000160217285,535,2020,2.2755062856218977,15.008999960763115,15.004133319854736,16.41435560650296,16.91008011341095,5,May,4157.6412378962705,5511.330509286896,14.722000122070312,14.86299991607666,14.89799976348877,15.161999702453613,15.253999710083008,15.446999549865723,14.435999870300293,13.225000381469727,0.33500003814697266,-0.19699954986572266,1.8319997787475586,2.2755062856218977,-1.2914616075120566,13.852549912319656,15.008999960763115,0.183204788522006,14.722000122070312,15.201000213623047,15.151214259011406,0.25730920911979144,14.722000122070312,15.564000129699707,15.004133319854736,0.5339917574909225,13.925999641418457,16.07200050354004,15.694566710789998,1.7216539163755322,11.734999656677246,18.868000030517578,-0.19699954986572266,-0.3899993896484375,1.8319997787475586,43.48262762890069,15.058312754546906,15.119412532597888,-0.06109977805098232,-0.03133266672338842,15.283949995040894,0.3506704469972293,15.985290889035353,14.582609101046435,0.09177482185194528,1,5,19,2
2020-05-06,15.0,15.300000190734863,14.875,14.987000465393066,176,2020,-0.46489801473980075,14.978428568158831,15.029399998982747,16.382055621676976,16.903315114974976,5,May,4089.058616831148,5509.451442120675,15.057000160217285,14.722000122070312,14.86299991607666,15.15999984741211,15.201000213623047,15.564000129699707,15.111000061035156,14.229000091552734,-0.06999969482421875,-0.21399974822998047,0.758000373840332,-0.46489801473980075,-1.4078004422248158,5.327151373695838,14.978428568158831,0.1625123470192634,14.722000122070312,15.161999702453613,15.109999997275215,0.23096748989686336,14.722000122070312,15.555999755859375,15.029399998982747,0.5135937807067343,13.925999641418457,16.07200050354004,15.648383394877117,1.702422808842085,11.734999656677246,18.868000030517578,-0.21399974822998047,-0.5769996643066406,0.758000373840332,40.203733483935196,15.047341633138622,15.109604231323457,-0.06226259818483548,-0.03751865301567783,15.262200021743775,0.3551193644415577,15.97243875062689,14.551961292860659,0.09307160538732974,2,6,19,2
2020-05-07,15.125,15.585000038146973,15.125,15.562000274658203,13,2020,3.8366570455034443,15.035571507045201,15.05356667836507,16.356644503275554,16.89910011291504,5,May,4267.067367335787,5568.841668037101,14.987000465393066,15.057000160217285,14.722000122070312,14.89799976348877,15.161999702453613,15.237000465393066,15.42199993133545,14.836999893188477,0.5749998092651367,0.40000057220458984,0.7250003814697266,3.8366570455034443,2.6381782090383554,4.886435173478487,15.035571507045201,0.27155783442653575,14.722000122070312,15.562000274658203,15.133214269365583,0.25930799268450255,14.722000122070312,15.562000274658203,15.05356667836507,0.5212287530444325,13.925999641418457,16.07200050354004,15.614866733551025,1.6835810951439576,11.734999656677246,18.868000030517578,0.40000057220458984,0.3249998092651367,0.7250003814697266,55.089258060016704,15.126519885680096,15.143115049348253,-0.016595163668156943,-0.033333955146173655,15.282950019836425,0.36012303945042534,16.003196098737277,14.562703940935574,0.09425484974641832,3,7,19,2
2020-05-08,15.555000305175781,15.800000190734863,15.5,15.739999771118164,59,2020,1.1438085934866837,15.11842863900321,15.090233325958252,16.332555601331922,16.89503010749817,5,May,3780.6024060497016,5574.371917856125,15.562000274658203,14.987000465393066,15.057000160217285,14.86299991607666,15.15999984741211,15.555999755859375,15.147000312805176,14.640000343322754,0.17799949645996094,0.5799999237060547,1.0999994277954102,1.1438085934866837,3.825857055038573,7.513657117481665,15.11842863900321,0.3819122023351319,14.722000122070312,15.739999771118164,15.146357127598353,0.2857043990591569,14.722000122070312,15.739999771118164,15.090233325958252,0.5297534547895335,13.925999641418457,16.07200050354004,15.585900052388508,1.6658398357050073,11.734999656677246,18.868000030517578,0.5799999237060547,0.18400001525878906,1.0999994277954102,53.01441886451442,15.220901406516724,15.187328732442321,0.0335726740744029,-0.019952629302058343,15.27020001411438,0.33738246906925373,15.944964952252887,14.595435075975873,0.08837669939029166,4,8,19,2
2020-05-11,15.585000038146973,15.63599967956543,15.585000038146973,15.63599967956543,2,2020,-0.6607375671222493,15.223857198442731,15.128166643778483,16.308200052049425,16.891515102386474,5,May,3600.4407706723205,5572.887068434701,15.739999771118164,15.562000274658203,14.987000465393066,14.722000122070312,14.89799976348877,14.817999839782715,15.994999885559082,14.498000144958496,-0.10400009155273438,0.7379999160766602,1.1379995346069336,-0.6607375671222493,4.953684573719164,7.849355243679312,15.223857198442731,0.4116281101926194,14.722000122070312,15.739999771118164,15.204785687582833,0.29681486263738627,14.722000122070312,15.739999771118164,15.128166643778483,0.5266182166463285,13.925999641418457,16.07200050354004,15.553166707356771,1.6447550982477164,11.734999656677246,18.868000030517578,0.7379999160766602,0.8179998397827148,1.1379995346069336,66.91481410634384,15.284762679293447,15.220563617414403,0.06419906187904445,-0.003122291065837786,15.278049993515015,0.34425290257111196,15.96655579865724,14.589544188372791,0.09013006312120593,0,11,20,2
2020-05-12,15.687000274658203,15.687000274658203,15.687000274658203,15.687000274658203,65,2020,0.32617418865406034,15.341571535382952,15.181933307647705,16.282877837287057,16.888325099945067,5,May,3319.479359117583,5571.312318950634,15.63599967956543,15.739999771118164,15.562000274658203,15.057000160217285,14.86299991607666,15.277000427246094,15.479000091552734,14.074000358581543,0.05100059509277344,0.824000358581543,1.6129999160766602,0.32617418865406034,5.543970687171007,11.460848905642829,15.341571535382952,0.40904626502089586,14.722000122070312,15.739999771118164,15.234071390969413,0.32351395408206857,14.722000122070312,15.739999771118164,15.181933307647705,0.49677506471851823,13.925999641418457,16.07200050354004,15.519366709391276,1.6202311084709753,11.734999656677246,18.868000030517578,0.824000358581543,0.4099998474121094,1.6129999160766602,60.19900969617145,15.346645386272641,15.255114480913944,0.09153090535869701,0.015808348219069176,15.258799982070922,0.3061787248023472,15.871157431675616,14.646442532466228,0.08026285819647858,1,12,20,2
2020-05-13,15.729999542236328,15.729999542236328,15.663000106811523,15.663000106811523,24,2020,-0.1529939913716416,15.476000104631696,15.234099992116292,16.25615560743544,16.884800100326537,5,May,3003.8569712416556,5547.1128691130225,15.687000274658203,15.63599967956543,15.739999771118164,14.987000465393066,14.722000122070312,15.347999572753906,16.07200050354004,14.097999572753906,-0.024000167846679688,0.9409999847412109,1.5650005340576172,-0.1529939913716416,6.391794436480969,11.100869495571342,15.476000104631696,0.31540011368889964,14.987000465393066,15.739999771118164,15.256571429116386,0.34244699858879724,14.722000122070312,15.739999771118164,15.234099992116292,0.4598219489526622,13.925999641418457,16.07200050354004,15.478233369191488,1.583721556508444,11.734999656677246,18.868000030517578,0.9409999847412109,0.3150005340576172,1.5650005340576172,58.023449805038396,15.395315343278622,15.285328230980431,0.10998711229819058,0.03464410103489346,15.269600009918213,0.31679220072822006,15.903184411374653,14.636015608461772,0.08298637830000814,2,13,20,2
2020-05-14,16.0049991607666,16.13599967956543,16.0049991607666,16.13599967956543,49,2020,3.019852962576497,15.630142893110003,15.307766660054524,16.23436671362983,16.883005094528198,5,May,3173.442594008115,5581.781177974447,15.663000106811523,15.687000274658203,15.63599967956543,15.562000274658203,15.057000160217285,15.253999710083008,15.446999549865723,13.925999641418457,0.47299957275390625,1.0789995193481445,2.2100000381469727,3.019852962576497,7.166098876713933,15.86959712087046,15.630142893110003,0.3392594585034178,14.987000465393066,16.13599967956543,15.319571426936559,0.41531551923682336,14.722000122070312,16.13599967956543,15.307766660054524,0.4181710463926066,14.435999870300293,16.13599967956543,15.442300033569335,1.5427257781345454,11.734999656677246,18.868000030517578,1.0789995193481445,0.8819999694824219,2.2100000381469727,68.83006673279681,15.509266779630437,15.348340930875615,0.16092584875482174,0.05990045057887912,15.298199987411499,0.36666394001128877,16.031527867434075,14.564872107388922,0.09587113263338348,3,14,20,2
2020-05-15,16.540000915527344,17.04599952697754,16.5049991607666,17.04599952697754,57,2020,5.639562874834025,15.9242856161935,15.389433320363363,16.220255597432455,16.886505088806153,5,May,3591.146929092207,5706.316674583669,16.13599967956543,15.663000106811523,15.687000274658203,15.739999771118164,14.987000465393066,15.201000213623047,15.564000129699707,14.595999717712402,0.9099998474121094,2.0589990615844727,2.4499998092651367,5.639562874834025,13.73856674215077,16.785419681065328,15.9242856161935,0.5285136572881343,15.562000274658203,17.04599952697754,15.451357092176165,0.6180416426630665,14.722000122070312,17.04599952697754,15.389433320363363,0.5046645083771834,14.435999870300293,17.04599952697754,15.421250025431315,1.5112429718293465,11.734999656677246,18.868000030517578,2.0589990615844727,1.8449993133544922,2.4499998092651367,78.83713123741576,15.745687202299221,15.474093419475757,0.271593782823464,0.10223911702779612,15.388649940490723,0.5351753486356571,16.45900063776204,14.318299243219409,0.13910910981930918,4,15,20,2
